File_Name,Actor,Gender,Emotion,Intensity,Statement,Repetition
03-01-07-01-02-01-15.wav,15,M,disgust,normal,2,1
03-01-07-01-02-02-15.wav,15,M,disgust,normal,2,2
03-01-07-02-01-01-15.wav,15,M,disgust,strong,1,1
03-01-07-02-01-02-15.wav,15,M,disgust,strong,1,2
03-01-07-02-02-01-15.wav,15,M,disgust,strong,2,1
03-01-07-02-02-02-15.wav,15,M,disgust,strong,2,2
03-01-08-01-01-01-15.wav,15,M,surprised,normal,1,1
03-01-08-01-01-02-15.wav,15,M,surprised,normal,1,2
03-01-08-01-02-01-15.wav,15,M,surprised,normal,2,1
03-01-08-01-02-02-15.wav,15,M,surprised,normal,2,2
03-01-08-02-01-01-15.wav,15,M,surprised,strong,1,1
03-01-08-02-01-02-15.wav,15,M,surprised,strong,1,2
03-01-08-02-02-01-15.wav,15,M,surprised,strong,2,1
03-01-08-02-02-02-15.wav,15,M,surprised,strong,2,2
03-01-01-01-01-01-16.wav,16,F,neutral,normal,1,1
03-01-01-01-01-02-16.wav,16,F,neutral,normal,1,2
03-01-01-01-02-01-16.wav,16,F,neutral,normal,2,1
03-01-01-01-02-02-16.wav,16,F,neutral,normal,2,2
03-01-02-01-01-01-16.wav,16,F,calm,normal,1,1
03-01-02-01-01-02-16.wav,16,F,calm,normal,1,2
03-01-02-01-02-01-16.wav,16,F,calm,normal,2,1
03-01-02-01-02-02-16.wav,16,F,calm,normal,2,2
03-01-02-02-01-01-16.wav,16,F,calm,strong,1,1
03-01-02-02-01-02-16.wav,16,F,calm,strong,1,2
03-01-02-02-02-01-16.wav,16,F,calm,strong,2,1
03-01-02-02-02-02-16.wav,16,F,calm,strong,2,2
03-01-03-01-01-01-16.wav,16,F,happy,normal,1,1
03-01-03-01-01-02-16.wav,16,F,happy,normal,1,2
03-01-03-01-02-01-16.wav,16,F,happy,normal,2,1
03-01-03-01-02-02-16.wav,16,F,happy,normal,2,2
03-01-03-02-01-01-16.wav,16,F,happy,strong,1,1
03-01-03-02-01-02-16.wav,16,F,happy,strong,1,2
03-01-03-02-02-01-16.wav,16,F,happy,strong,2,1
03-01-03-02-02-02-16.wav,16,F,happy,strong,2,2
03-01-04-01-01-01-16.wav,16,F,sad,normal,1,1
03-01-04-01-01-02-16.wav,16,F,sad,normal,1,2
03-01-04-01-02-01-16.wav,16,F,sad,normal,2,1
03-01-04-01-02-02-16.wav,16,F,sad,normal,2,2
03-01-04-02-01-01-16.wav,16,F,sad,strong,1,1
03-01-04-02-01-02-16.wav,16,F,sad,strong,1,2
03-01-04-02-02-01-16.wav,16,F,sad,strong,2,1
03-01-04-02-02-02-16.wav,16,F,sad,strong,2,2
03-01-05-01-01-01-16.wav,16,F,angry,normal,1,1
03-01-05-01-01-02-16.wav,16,F,angry,normal,1,2
03-01-05-01-02-01-16.wav,16,F,angry,normal,2,1
03-01-05-01-02-02-16.wav,16,F,angry,normal,2,2
03-01-05-02-01-01-16.wav,16,F,angry,strong,1,1
03-01-05-02-01-02-16.wav,16,F,angry,strong,1,2
03-01-05-02-02-01-16.wav,16,F,angry,strong,2,1
03-01-05-02-02-02-16.wav,16,F,angry,strong,2,2
03-01-06-01-01-01-16.wav,16,F,fearful,normal,1,1
03-01-06-01-01-02-16.wav,16,F,fearful,normal,1,2
03-01-06-01-02-01-16.wav,16,F,fearful,normal,2,1
03-01-06-01-02-02-16.wav,16,F,fearful,normal,2,2
03-01-06-02-01-01-16.wav,16,F,fearful,strong,1,1
03-01-06-02-01-02-16.wav,16,F,fearful,strong,1,2
03-01-06-02-02-01-16.wav,16,F,fearful,strong,2,1
03-01-06-02-02-02-16.wav,16,F,fearful,strong,2,2
03-01-07-01-01-01-16.wav,16,F,disgust,normal,1,1
03-01-07-01-01-02-16.wav,16,F,disgust,normal,1,2
03-01-07-01-02-01-16.wav,16,F,disgust,normal,2,1
03-01-07-01-02-02-16.wav,16,F,disgust,normal,2,2
03-01-07-02-01-01-16.wav,16,F,disgust,strong,1,1
03-01-07-02-01-02-16.wav,16,F,disgust,strong,1,2
03-01-07-02-02-01-16.wav,16,F,disgust,strong,2,1
03-01-07-02-02-02-16.wav,16,F,disgust,strong,2,2
03-01-08-01-01-01-16.wav,16,F,surprised,normal,1,1
03-01-08-01-01-02-16.wav,16,F,surprised,normal,1,2
03-01-08-01-02-01-16.wav,16,F,surprised,normal,2,1
03-01-08-01-02-02-16.wav,16,F,surprised,normal,2,2
03-01-08-02-01-01-16.wav,16,F,surprised,strong,1,1
03-01-08-02-01-02-16.wav,16,F,surprised,strong,1,2
03-01-08-02-02-01-16.wav,16,F,surprised,strong,2,1
03-01-08-02-02-02-16.wav,16,F,surprised,strong,2,2
03-01-01-01-01-01-17.wav,17,M,neutral,normal,1,1
03-01-01-01-01-02-17.wav,17,M,neutral,normal,1,2
03-01-01-01-02-01-17.wav,17,M,neutral,normal,2,1
03-01-01-01-02-02-17.wav,17,M,neutral,normal,2,2
03-01-02-01-01-01-17.wav,17,M,calm,normal,1,1
03-01-02-01-01-02-17.wav,17,M,calm,normal,1,2
03-01-02-01-02-01-17.wav,17,M,calm,normal,2,1
03-01-02-01-02-02-17.wav,17,M,calm,normal,2,2
03-01-02-02-01-01-17.wav,17,M,calm,strong,1,1
03-01-02-02-01-02-17.wav,17,M,calm,strong,1,2
03-01-02-02-02-01-17.wav,17,M,calm,strong,2,1
03-01-02-02-02-02-17.wav,17,M,calm,strong,2,2
03-01-03-01-01-01-17.wav,17,M,happy,normal,1,1
03-01-03-01-01-02-17.wav,17,M,happy,normal,1,2
03-01-03-01-02-01-17.wav,17,M,happy,normal,2,1
03-01-03-01-02-02-17.wav,17,M,happy,normal,2,2
03-01-03-02-01-01-17.wav,17,M,happy,strong,1,1
03-01-03-02-01-02-17.wav,17,M,happy,strong,1,2
03-01-03-02-02-01-17.wav,17,M,happy,strong,2,1
03-01-03-02-02-02-17.wav,17,M,happy,strong,2,2
03-01-04-01-01-01-17.wav,17,M,sad,normal,1,1
03-01-04-01-01-02-17.wav,17,M,sad,normal,1,2
03-01-04-01-02-01-17.wav,17,M,sad,normal,2,1
03-01-04-01-02-02-17.wav,17,M,sad,normal,2,2
03-01-04-02-01-01-17.wav,17,M,sad,strong,1,1
03-01-04-02-01-02-17.wav,17,M,sad,strong,1,2
03-01-04-02-02-01-17.wav,17,M,sad,strong,2,1
03-01-04-02-02-02-17.wav,17,M,sad,strong,2,2
03-01-05-01-01-01-17.wav,17,M,angry,normal,1,1
03-01-05-01-01-02-17.wav,17,M,angry,normal,1,2
03-01-05-01-02-01-17.wav,17,M,angry,normal,2,1
03-01-05-01-02-02-17.wav,17,M,angry,normal,2,2
03-01-05-02-01-01-17.wav,17,M,angry,strong,1,1
03-01-05-02-01-02-17.wav,17,M,angry,strong,1,2
03-01-05-02-02-01-17.wav,17,M,angry,strong,2,1
03-01-05-02-02-02-17.wav,17,M,angry,strong,2,2
03-01-06-01-01-01-17.wav,17,M,fearful,normal,1,1
03-01-06-01-01-02-17.wav,17,M,fearful,normal,1,2
03-01-06-01-02-01-17.wav,17,M,fearful,normal,2,1
03-01-06-01-02-02-17.wav,17,M,fearful,normal,2,2
03-01-06-02-01-01-17.wav,17,M,fearful,strong,1,1
03-01-06-02-01-02-17.wav,17,M,fearful,strong,1,2
03-01-06-02-02-01-17.wav,17,M,fearful,strong,2,1
03-01-06-02-02-02-17.wav,17,M,fearful,strong,2,2
03-01-07-01-01-01-17.wav,17,M,disgust,normal,1,1
03-01-07-01-01-02-17.wav,17,M,disgust,normal,1,2
03-01-07-01-02-01-17.wav,17,M,disgust,normal,2,1
03-01-07-01-02-02-17.wav,17,M,disgust,normal,2,2
03-01-07-02-01-01-17.wav,17,M,disgust,strong,1,1
03-01-07-02-01-02-17.wav,17,M,disgust,strong,1,2
03-01-07-02-02-01-17.wav,17,M,disgust,strong,2,1
03-01-07-02-02-02-17.wav,17,M,disgust,strong,2,2
03-01-08-01-01-01-17.wav,17,M,surprised,normal,1,1
03-01-08-01-01-02-17.wav,17,M,surprised,normal,1,2
03-01-08-01-02-01-17.wav,17,M,surprised,normal,2,1
03-01-08-01-02-02-17.wav,17,M,surprised,normal,2,2
03-01-08-02-01-01-17.wav,17,M,surprised,strong,1,1
03-01-08-02-01-02-17.wav,17,M,surprised,strong,1,2
03-01-08-02-02-01-17.wav,17,M,surprised,strong,2,1
03-01-08-02-02-02-17.wav,17,M,surprised,strong,2,2
03-01-01-01-01-01-18.wav,18,F,neutral,normal,1,1
03-01-01-01-01-02-18.wav,18,F,neutral,normal,1,2
03-01-01-01-02-01-18.wav,18,F,neutral,normal,2,1
03-01-01-01-02-02-18.wav,18,F,neutral,normal,2,2
03-01-02-01-01-01-18.wav,18,F,calm,normal,1,1
03-01-02-01-01-02-18.wav,18,F,calm,normal,1,2
03-01-02-01-02-01-18.wav,18,F,calm,normal,2,1
03-01-02-01-02-02-18.wav,18,F,calm,normal,2,2
03-01-02-02-01-01-18.wav,18,F,calm,strong,1,1
03-01-02-02-01-02-18.wav,18,F,calm,strong,1,2
03-01-02-02-02-01-18.wav,18,F,calm,strong,2,1
03-01-02-02-02-02-18.wav,18,F,calm,strong,2,2
03-01-03-01-01-01-18.wav,18,F,happy,normal,1,1
03-01-03-01-01-02-18.wav,18,F,happy,normal,1,2
03-01-03-01-02-01-18.wav,18,F,happy,normal,2,1
03-01-03-01-02-02-18.wav,18,F,happy,normal,2,2
03-01-03-02-01-01-18.wav,18,F,happy,strong,1,1
03-01-03-02-01-02-18.wav,18,F,happy,strong,1,2
03-01-03-02-02-01-18.wav,18,F,happy,strong,2,1
03-01-03-02-02-02-18.wav,18,F,happy,strong,2,2
03-01-04-01-01-01-18.wav,18,F,sad,normal,1,1
03-01-04-01-01-02-18.wav,18,F,sad,normal,1,2
03-01-04-01-02-01-18.wav,18,F,sad,normal,2,1
03-01-04-01-02-02-18.wav,18,F,sad,normal,2,2
03-01-04-02-01-01-18.wav,18,F,sad,strong,1,1
03-01-04-02-01-02-18.wav,18,F,sad,strong,1,2
03-01-04-02-02-01-18.wav,18,F,sad,strong,2,1
03-01-04-02-02-02-18.wav,18,F,sad,strong,2,2
03-01-05-01-01-01-18.wav,18,F,angry,normal,1,1
03-01-05-01-01-02-18.wav,18,F,angry,normal,1,2
03-01-05-01-02-01-18.wav,18,F,angry,normal,2,1
03-01-05-01-02-02-18.wav,18,F,angry,normal,2,2
03-01-05-02-01-01-18.wav,18,F,angry,strong,1,1
03-01-05-02-01-02-18.wav,18,F,angry,strong,1,2
03-01-05-02-02-01-18.wav,18,F,angry,strong,2,1
03-01-05-02-02-02-18.wav,18,F,angry,strong,2,2
03-01-06-01-01-01-18.wav,18,F,fearful,normal,1,1
03-01-06-01-01-02-18.wav,18,F,fearful,normal,1,2
03-01-06-01-02-01-18.wav,18,F,fearful,normal,2,1
03-01-06-01-02-02-18.wav,18,F,fearful,normal,2,2
03-01-06-02-01-01-18.wav,18,F,fearful,strong,1,1
03-01-06-02-01-02-18.wav,18,F,fearful,strong,1,2
03-01-06-02-02-01-18.wav,18,F,fearful,strong,2,1
03-01-06-02-02-02-18.wav,18,F,fearful,strong,2,2
03-01-07-01-01-01-18.wav,18,F,disgust,normal,1,1
03-01-07-01-01-02-18.wav,18,F,disgust,normal,1,2
03-01-07-01-02-01-18.wav,18,F,disgust,normal,2,1
03-01-07-01-02-02-18.wav,18,F,disgust,normal,2,2
03-01-07-02-01-01-18.wav,18,F,disgust,strong,1,1
03-01-07-02-01-02-18.wav,18,F,disgust,strong,1,2
03-01-07-02-02-01-18.wav,18,F,disgust,strong,2,1
03-01-07-02-02-02-18.wav,18,F,disgust,strong,2,2
03-01-08-01-01-01-18.wav,18,F,surprised,normal,1,1
03-01-08-01-01-02-18.wav,18,F,surprised,normal,1,2
03-01-08-01-02-01-18.wav,18,F,surprised,normal,2,1
03-01-08-01-02-02-18.wav,18,F,surprised,normal,2,2
03-01-08-02-01-01-18.wav,18,F,surprised,strong,1,1
03-01-08-02-01-02-18.wav,18,F,surprised,strong,1,2
03-01-08-02-02-01-18.wav,18,F,surprised,strong,2,1
03-01-08-02-02-02-18.wav,18,F,surprised,strong,2,2
03-01-01-01-01-01-19.wav,19,M,neutral,normal,1,1
03-01-01-01-01-02-19.wav,19,M,neutral,normal,1,2
03-01-01-01-02-01-19.wav,19,M,neutral,normal,2,1
03-01-01-01-02-02-19.wav,19,M,neutral,normal,2,2
03-01-02-01-01-01-19.wav,19,M,calm,normal,1,1
03-01-02-01-01-02-19.wav,19,M,calm,normal,1,2
03-01-02-01-02-01-19.wav,19,M,calm,normal,2,1
03-01-02-01-02-02-19.wav,19,M,calm,normal,2,2
03-01-02-02-01-01-19.wav,19,M,calm,strong,1,1
03-01-02-02-01-02-19.wav,19,M,calm,strong,1,2
03-01-02-02-02-01-19.wav,19,M,calm,strong,2,1
03-01-02-02-02-02-19.wav,19,M,calm,strong,2,2
03-01-03-01-01-01-19.wav,19,M,happy,normal,1,1
03-01-03-01-01-02-19.wav,19,M,happy,normal,1,2
03-01-03-01-02-01-19.wav,19,M,happy,normal,2,1
03-01-03-01-02-02-19.wav,19,M,happy,normal,2,2
03-01-03-02-01-01-19.wav,19,M,happy,strong,1,1
03-01-03-02-01-02-19.wav,19,M,happy,strong,1,2
03-01-03-02-02-01-19.wav,19,M,happy,strong,2,1
03-01-03-02-02-02-19.wav,19,M,happy,strong,2,2
03-01-04-01-01-01-19.wav,19,M,sad,normal,1,1
03-01-04-01-01-02-19.wav,19,M,sad,normal,1,2
03-01-04-01-02-01-19.wav,19,M,sad,normal,2,1
03-01-04-01-02-02-19.wav,19,M,sad,normal,2,2
03-01-04-02-01-01-19.wav,19,M,sad,strong,1,1
03-01-04-02-01-02-19.wav,19,M,sad,strong,1,2
03-01-04-02-02-01-19.wav,19,M,sad,strong,2,1
03-01-04-02-02-02-19.wav,19,M,sad,strong,2,2
03-01-05-01-01-01-19.wav,19,M,angry,normal,1,1
03-01-05-01-01-02-19.wav,19,M,angry,normal,1,2
03-01-05-01-02-01-19.wav,19,M,angry,normal,2,1
03-01-05-01-02-02-19.wav,19,M,angry,normal,2,2
03-01-05-02-01-01-19.wav,19,M,angry,strong,1,1
03-01-05-02-01-02-19.wav,19,M,angry,strong,1,2
03-01-05-02-02-01-19.wav,19,M,angry,strong,2,1
03-01-05-02-02-02-19.wav,19,M,angry,strong,2,2
03-01-06-01-01-01-19.wav,19,M,fearful,normal,1,1
03-01-06-01-01-02-19.wav,19,M,fearful,normal,1,2
03-01-06-01-02-01-19.wav,19,M,fearful,normal,2,1
03-01-06-01-02-02-19.wav,19,M,fearful,normal,2,2
03-01-06-02-01-01-19.wav,19,M,fearful,strong,1,1
03-01-06-02-01-02-19.wav,19,M,fearful,strong,1,2
03-01-06-02-02-01-19.wav,19,M,fearful,strong,2,1
03-01-06-02-02-02-19.wav,19,M,fearful,strong,2,2
03-01-07-01-01-01-19.wav,19,M,disgust,normal,1,1
03-01-07-01-01-02-19.wav,19,M,disgust,normal,1,2
03-01-07-01-02-01-19.wav,19,M,disgust,normal,2,1
03-01-07-01-02-02-19.wav,19,M,disgust,normal,2,2
03-01-07-02-01-01-19.wav,19,M,disgust,strong,1,1
03-01-07-02-01-02-19.wav,19,M,disgust,strong,1,2
03-01-07-02-02-01-19.wav,19,M,disgust,strong,2,1
03-01-07-02-02-02-19.wav,19,M,disgust,strong,2,2
03-01-08-01-01-01-19.wav,19,M,surprised,normal,1,1
03-01-08-01-01-02-19.wav,19,M,surprised,normal,1,2
03-01-08-01-02-01-19.wav,19,M,surprised,normal,2,1
03-01-08-01-02-02-19.wav,19,M,surprised,normal,2,2
03-01-08-02-01-01-19.wav,19,M,surprised,strong,1,1
03-01-08-02-01-02-19.wav,19,M,surprised,strong,1,2
03-01-08-02-02-01-19.wav,19,M,surprised,strong,2,1
03-01-08-02-02-02-19.wav,19,M,surprised,strong,2,2
03-01-01-01-01-01-20.wav,20,F,neutral,normal,1,1
03-01-01-01-01-02-20.wav,20,F,neutral,normal,1,2
03-01-01-01-02-01-20.wav,20,F,neutral,normal,2,1
03-01-01-01-02-02-20.wav,20,F,neutral,normal,2,2
03-01-02-01-01-01-20.wav,20,F,calm,normal,1,1
03-01-02-01-01-02-20.wav,20,F,calm,normal,1,2
03-01-02-01-02-01-20.wav,20,F,calm,normal,2,1
03-01-02-01-02-02-20.wav,20,F,calm,normal,2,2
03-01-02-02-01-01-20.wav,20,F,calm,strong,1,1
03-01-02-02-01-02-20.wav,20,F,calm,strong,1,2
03-01-02-02-02-01-20.wav,20,F,calm,strong,2,1
03-01-02-02-02-02-20.wav,20,F,calm,strong,2,2
03-01-03-01-01-01-20.wav,20,F,happy,normal,1,1
03-01-03-01-01-02-20.wav,20,F,happy,normal,1,2
03-01-03-01-02-01-20.wav,20,F,happy,normal,2,1
03-01-03-01-02-02-20.wav,20,F,happy,normal,2,2
03-01-03-02-01-01-20.wav,20,F,happy,strong,1,1
03-01-03-02-01-02-20.wav,20,F,happy,strong,1,2
03-01-03-02-02-01-20.wav,20,F,happy,strong,2,1
03-01-03-02-02-02-20.wav,20,F,happy,strong,2,2
03-01-04-01-01-01-20.wav,20,F,sad,normal,1,1
03-01-04-01-01-02-20.wav,20,F,sad,normal,1,2
03-01-04-01-02-01-20.wav,20,F,sad,normal,2,1
03-01-04-01-02-02-20.wav,20,F,sad,normal,2,2
03-01-04-02-01-01-20.wav,20,F,sad,strong,1,1
03-01-04-02-01-02-20.wav,20,F,sad,strong,1,2
03-01-04-02-02-01-20.wav,20,F,sad,strong,2,1
03-01-04-02-02-02-20.wav,20,F,sad,strong,2,2
03-01-05-01-01-01-20.wav,20,F,angry,normal,1,1
03-01-05-01-01-02-20.wav,20,F,angry,normal,1,2
03-01-05-01-02-01-20.wav,20,F,angry,normal,2,1
03-01-05-01-02-02-20.wav,20,F,angry,normal,2,2
03-01-05-02-01-01-20.wav,20,F,angry,strong,1,1
03-01-05-02-01-02-20.wav,20,F,angry,strong,1,2
03-01-05-02-02-01-20.wav,20,F,angry,strong,2,1
03-01-05-02-02-02-20.wav,20,F,angry,strong,2,2
03-01-06-01-01-01-20.wav,20,F,fearful,normal,1,1
03-01-06-01-01-02-20.wav,20,F,fearful,normal,1,2
03-01-06-01-02-01-20.wav,20,F,fearful,normal,2,1
03-01-06-01-02-02-20.wav,20,F,fearful,normal,2,2
03-01-06-02-01-01-20.wav,20,F,fearful,strong,1,1
03-01-06-02-01-02-20.wav,20,F,fearful,strong,1,2
03-01-06-02-02-01-20.wav,20,F,fearful,strong,2,1
03-01-06-02-02-02-20.wav,20,F,fearful,strong,2,2
03-01-07-01-01-01-20.wav,20,F,disgust,normal,1,1
03-01-07-01-01-02-20.wav,20,F,disgust,normal,1,2
03-01-07-01-02-01-20.wav,20,F,disgust,normal,2,1
03-01-07-01-02-02-20.wav,20,F,disgust,normal,2,2
03-01-07-02-01-01-20.wav,20,F,disgust,strong,1,1
03-01-07-02-01-02-20.wav,20,F,disgust,strong,1,2
03-01-07-02-02-01-20.wav,20,F,disgust,strong,2,1
03-01-07-02-02-02-20.wav,20,F,disgust,strong,2,2
03-01-08-01-01-01-20.wav,20,F,surprised,normal,1,1
03-01-08-01-01-02-20.wav,20,F,surprised,normal,1,2
03-01-08-01-02-01-20.wav,20,F,surprised,normal,2,1
03-01-08-01-02-02-20.wav,20,F,surprised,normal,2,2
03-01-08-02-01-01-20.wav,20,F,surprised,strong,1,1
03-01-08-02-01-02-20.wav,20,F,surprised,strong,1,2
03-01-08-02-02-01-20.wav,20,F,surprised,strong,2,1
03-01-08-02-02-02-20.wav,20,F,surprised,strong,2,2
03-01-01-01-01-01-21.wav,21,M,neutral,normal,1,1
03-01-01-01-01-02-21.wav,21,M,neutral,normal,1,2
03-01-01-01-02-01-21.wav,21,M,neutral,normal,2,1
03-01-01-01-02-02-21.wav,21,M,neutral,normal,2,2
03-01-02-01-01-01-21.wav,21,M,calm,normal,1,1
03-01-02-01-01-02-21.wav,21,M,calm,normal,1,2
03-01-02-01-02-01-21.wav,21,M,calm,normal,2,1
03-01-02-01-02-02-21.wav,21,M,calm,normal,2,2
03-01-02-02-01-01-21.wav,21,M,calm,strong,1,1
03-01-02-02-01-02-21.wav,21,M,calm,strong,1,2
03-01-02-02-02-01-21.wav,21,M,calm,strong,2,1
03-01-02-02-02-02-21.wav,21,M,calm,strong,2,2
03-01-03-01-01-01-21.wav,21,M,happy,normal,1,1
03-01-03-01-01-02-21.wav,21,M,happy,normal,1,2
03-01-03-01-02-01-21.wav,21,M,happy,normal,2,1
03-01-03-01-02-02-21.wav,21,M,happy,normal,2,2
03-01-03-02-01-01-21.wav,21,M,happy,strong,1,1
03-01-03-02-01-02-21.wav,21,M,happy,strong,1,2
03-01-03-02-02-01-21.wav,21,M,happy,strong,2,1
03-01-03-02-02-02-21.wav,21,M,happy,strong,2,2
03-01-04-01-01-01-21.wav,21,M,sad,normal,1,1
03-01-04-01-01-02-21.wav,21,M,sad,normal,1,2
03-01-04-01-02-01-21.wav,21,M,sad,normal,2,1
03-01-04-01-02-02-21.wav,21,M,sad,normal,2,2
03-01-04-02-01-01-21.wav,21,M,sad,strong,1,1
03-01-04-02-01-02-21.wav,21,M,sad,strong,1,2
03-01-04-02-02-01-21.wav,21,M,sad,strong,2,1
03-01-04-02-02-02-21.wav,21,M,sad,strong,2,2
03-01-05-01-01-01-21.wav,21,M,angry,normal,1,1
03-01-05-01-01-02-21.wav,21,M,angry,normal,1,2
03-01-05-01-02-01-21.wav,21,M,angry,normal,2,1
03-01-05-01-02-02-21.wav,21,M,angry,normal,2,2
03-01-05-02-01-01-21.wav,21,M,angry,strong,1,1
03-01-05-02-01-02-21.wav,21,M,angry,strong,1,2
03-01-05-02-02-01-21.wav,21,M,angry,strong,2,1
03-01-05-02-02-02-21.wav,21,M,angry,strong,2,2
03-01-06-01-01-01-21.wav,21,M,fearful,normal,1,1
03-01-06-01-01-02-21.wav,21,M,fearful,normal,1,2
03-01-06-01-02-01-21.wav,21,M,fearful,normal,2,1
03-01-06-01-02-02-21.wav,21,M,fearful,normal,2,2
03-01-06-02-01-01-21.wav,21,M,fearful,strong,1,1
03-01-06-02-01-02-21.wav,21,M,fearful,strong,1,2
03-01-06-02-02-01-21.wav,21,M,fearful,strong,2,1
03-01-06-02-02-02-21.wav,21,M,fearful,strong,2,2
03-01-07-01-01-01-21.wav,21,M,disgust,normal,1,1
03-01-07-01-01-02-21.wav,21,M,disgust,normal,1,2
03-01-07-01-02-01-21.wav,21,M,disgust,normal,2,1
03-01-07-01-02-02-21.wav,21,M,disgust,normal,2,2
03-01-07-02-01-01-21.wav,21,M,disgust,strong,1,1
03-01-07-02-01-02-21.wav,21,M,disgust,strong,1,2
03-01-07-02-02-01-21.wav,21,M,disgust,strong,2,1
03-01-07-02-02-02-21.wav,21,M,disgust,strong,2,2
03-01-08-01-01-01-21.wav,21,M,surprised,normal,1,1
03-01-08-01-01-02-21.wav,21,M,surprised,normal,1,2
03-01-08-01-02-01-21.wav,21,M,surprised,normal,2,1
03-01-08-01-02-02-21.wav,21,M,surprised,normal,2,2
03-01-08-02-01-01-21.wav,21,M,surprised,strong,1,1
03-01-08-02-01-02-21.wav,21,M,surprised,strong,1,2
03-01-08-02-02-01-21.wav,21,M,surprised,strong,2,1
03-01-08-02-02-02-21.wav,21,M,surprised,strong,2,2
03-01-01-01-01-01-22.wav,22,F,neutral,normal,1,1
03-01-01-01-01-02-22.wav,22,F,neutral,normal,1,2
03-01-01-01-02-01-22.wav,22,F,neutral,normal,2,1
03-01-01-01-02-02-22.wav,22,F,neutral,normal,2,2
03-01-02-01-01-01-22.wav,22,F,calm,normal,1,1
03-01-02-01-01-02-22.wav,22,F,calm,normal,1,2
03-01-02-01-02-01-22.wav,22,F,calm,normal,2,1
03-01-02-01-02-02-22.wav,22,F,calm,normal,2,2
03-01-02-02-01-01-22.wav,22,F,calm,strong,1,1
03-01-02-02-01-02-22.wav,22,F,calm,strong,1,2
03-01-02-02-02-01-22.wav,22,F,calm,strong,2,1
03-01-02-02-02-02-22.wav,22,F,calm,strong,2,2
03-01-03-01-01-01-22.wav,22,F,happy,normal,1,1
03-01-03-01-01-02-22.wav,22,F,happy,normal,1,2
03-01-03-01-02-01-22.wav,22,F,happy,normal,2,1
03-01-03-01-02-02-22.wav,22,F,happy,normal,2,2
03-01-03-02-01-01-22.wav,22,F,happy,strong,1,1
03-01-03-02-01-02-22.wav,22,F,happy,strong,1,2
03-01-03-02-02-01-22.wav,22,F,happy,strong,2,1
03-01-03-02-02-02-22.wav,22,F,happy,strong,2,2
03-01-04-01-01-01-22.wav,22,F,sad,normal,1,1
03-01-04-01-01-02-22.wav,22,F,sad,normal,1,2
03-01-04-01-02-01-22.wav,22,F,sad,normal,2,1
03-01-04-01-02-02-22.wav,22,F,sad,normal,2,2
03-01-04-02-01-01-22.wav,22,F,sad,strong,1,1
03-01-04-02-01-02-22.wav,22,F,sad,strong,1,2
03-01-04-02-02-01-22.wav,22,F,sad,strong,2,1
03-01-04-02-02-02-22.wav,22,F,sad,strong,2,2
03-01-05-01-01-01-22.wav,22,F,angry,normal,1,1
03-01-05-01-01-02-22.wav,22,F,angry,normal,1,2
03-01-05-01-02-01-22.wav,22,F,angry,normal,2,1
03-01-05-01-02-02-22.wav,22,F,angry,normal,2,2
03-01-05-02-01-01-22.wav,22,F,angry,strong,1,1
03-01-05-02-01-02-22.wav,22,F,angry,strong,1,2
03-01-05-02-02-01-22.wav,22,F,angry,strong,2,1
03-01-05-02-02-02-22.wav,22,F,angry,strong,2,2
03-01-06-01-01-01-22.wav,22,F,fearful,normal,1,1
03-01-06-01-01-02-22.wav,22,F,fearful,normal,1,2
03-01-06-01-02-01-22.wav,22,F,fearful,normal,2,1
03-01-06-01-02-02-22.wav,22,F,fearful,normal,2,2
03-01-06-02-01-01-22.wav,22,F,fearful,strong,1,1
03-01-06-02-01-02-22.wav,22,F,fearful,strong,1,2
03-01-06-02-02-01-22.wav,22,F,fearful,strong,2,1
03-01-06-02-02-02-22.wav,22,F,fearful,strong,2,2
03-01-07-01-01-01-22.wav,22,F,disgust,normal,1,1
03-01-07-01-01-02-22.wav,22,F,disgust,normal,1,2
03-01-07-01-02-01-22.wav,22,F,disgust,normal,2,1
03-01-07-01-02-02-22.wav,22,F,disgust,normal,2,2
03-01-07-02-01-01-22.wav,22,F,disgust,strong,1,1
03-01-07-02-01-02-22.wav,22,F,disgust,strong,1,2
03-01-07-02-02-01-22.wav,22,F,disgust,strong,2,1
03-01-07-02-02-02-22.wav,22,F,disgust,strong,2,2
03-01-08-01-01-01-22.wav,22,F,surprised,normal,1,1
03-01-08-01-01-02-22.wav,22,F,surprised,normal,1,2
03-01-08-01-02-01-22.wav,22,F,surprised,normal,2,1
03-01-08-01-02-02-22.wav,22,F,surprised,normal,2,2
03-01-08-02-01-01-22.wav,22,F,surprised,strong,1,1
03-01-08-02-01-02-22.wav,22,F,surprised,strong,1,2
03-01-08-02-02-01-22.wav,22,F,surprised,strong,2,1
03-01-08-02-02-02-22.wav,22,F,surprised,strong,2,2
03-01-01-01-01-01-23.wav,23,M,neutral,normal,1,1
03-01-01-01-01-02-23.wav,23,M,neutral,normal,1,2
03-01-01-01-02-01-23.wav,23,M,neutral,normal,2,1
03-01-01-01-02-02-23.wav,23,M,neutral,normal,2,2
03-01-02-01-01-01-23.wav,23,M,calm,normal,1,1
03-01-02-01-01-02-23.wav,23,M,calm,normal,1,2
03-01-02-01-02-01-23.wav,23,M,calm,normal,2,1
03-01-02-01-02-02-23.wav,23,M,calm,normal,2,2
03-01-02-02-01-01-23.wav,23,M,calm,strong,1,1
